date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:33:42	261250/261250	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Oct%202022%2002:33:41%20GMT	https://shop.basementbeast.com/?add-to-cart=3360	C:/My%20Web%20Sites/basement/shop.basementbeast.com/index59d0.html	(from https://shop.basementbeast.com/)
19:33:42	4879/4879	---M-Z	200	added ('OK')	application/javascript	etag:%22130f-5cf42fe03b400-gzip%22	https://shop.basementbeast.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.4.6	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min9bf7.js	(from https://shop.basementbeast.com/)
19:33:43	432739/432739	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Oct%202022%2002:33:42%20GMT	https://shop.basementbeast.com/product/yoga-bands-set/	C:/My%20Web%20Sites/basement/shop.basementbeast.com/product/yoga-bands-set/index.html	(from https://shop.basementbeast.com/)
19:33:43	14002/14002	---M-Z	200	added ('OK')	application/javascript	etag:%2236b2-5cf42fe03b400-gzip%22	https://shop.basementbeast.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.4.6	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/elementor/assets/js/frontend-modules.min9bf7.js	(from https://shop.basementbeast.com/)
19:33:43	261247/261247	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Oct%202022%2002:33:42%20GMT	https://shop.basementbeast.com/?add-to-cart=3379	C:/My%20Web%20Sites/basement/shop.basementbeast.com/indexc560.html	(from https://shop.basementbeast.com/)
19:33:44	409494/409494	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Oct%202022%2002:33:43%20GMT	https://shop.basementbeast.com/product-category/clothing/	C:/My%20Web%20Sites/basement/shop.basementbeast.com/product-category/clothing/index.html	(from https://shop.basementbeast.com/)
19:33:44	443685/443685	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Oct%202022%2002:33:43%20GMT	https://shop.basementbeast.com/product/og-tshirt/	C:/My%20Web%20Sites/basement/shop.basementbeast.com/product/og-tshirt/index.html	(from https://shop.basementbeast.com/)
19:33:44	19900/19900	---M-Z	200	added ('OK')	application/javascript	etag:%224dbc-5cd26c54a8580-gzip%22	https://shop.basementbeast.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.4.1	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/elementor-pro/assets/js/frontend.min5589.js	(from https://shop.basementbeast.com/)
19:33:44	12198/12198	---M-Z	200	added ('OK')	application/javascript	etag:%222fa6-5cf42fe03b400-gzip%22	https://shop.basementbeast.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://shop.basementbeast.com/)
19:33:44	439121/439121	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Oct%202022%2002:33:44%20GMT	https://shop.basementbeast.com/product/the-boom-nice-t-shirt/	C:/My%20Web%20Sites/basement/shop.basementbeast.com/product/the-boom-nice-t-shirt/index.html	(from https://shop.basementbeast.com/)
19:33:45	20715/20715	---M-Z	200	added ('OK')	application/javascript	etag:%2250eb-5dfc78bb6f2ca-gzip%22	https://shop.basementbeast.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-includes/js/jquery/ui/core.min0028.js	(from https://shop.basementbeast.com/)
19:33:45	139153/139153	---M-Z	200	added ('OK')	application/javascript	etag:%2221f91-5cf42fe03b400-gzip%22	https://shop.basementbeast.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://shop.basementbeast.com/)
19:33:45	2578/2578	---M-Z	200	added ('OK')	application/javascript	etag:%22a12-5cf42fe03b400-gzip%22	https://shop.basementbeast.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.4.6	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min9bf7.js	(from https://shop.basementbeast.com/)
19:33:45	469276/469276	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Oct%202022%2002:33:44%20GMT	https://shop.basementbeast.com/account/	C:/My%20Web%20Sites/basement/shop.basementbeast.com/account/index.html	(from https://shop.basementbeast.com/)
19:33:45	10863/10863	---M-Z	200	added ('OK')	application/javascript	etag:%222a6f-5cf42fe03b400-gzip%22	https://shop.basementbeast.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from https://shop.basementbeast.com/)
19:33:45	36657/36657	---M-Z	200	added ('OK')	application/javascript	etag:%228f31-5cf42fe03b400-gzip%22	https://shop.basementbeast.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.4.6	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/elementor/assets/js/frontend.min9bf7.js	(from https://shop.basementbeast.com/)
19:33:46	115616/115616	---M-Z	200	added ('OK')	application/javascript	etag:%221c3a0-5cd26c54a8580-gzip%22	https://shop.basementbeast.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=3.4.1	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min5589.js	(from https://shop.basementbeast.com/)
19:33:47	32273/32273	---M-Z	200	added ('OK')	application/javascript	etag:%227e11-5cf42fe03b400-gzip%22	https://shop.basementbeast.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.4.6	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min9bf7.js	(from https://shop.basementbeast.com/)
19:33:47	6595/6595	---M-Z	200	added ('OK')	application/javascript	etag:%2219c3-5cd26c54a8580-gzip%22	https://shop.basementbeast.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.4.1	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min5589.js	(from https://shop.basementbeast.com/)
19:33:47	2666/2666	---M-Z	200	added ('OK')	application/javascript	etag:%22a6a-5d9e2ceffea1f-gzip%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.5.9.1	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min113b.js	(from https://shop.basementbeast.com/)
19:33:48	22774/22774	---M-Z	200	added ('OK')	application/javascript	etag:%2258f6-5d9e2ceffda7f-gzip%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.5.9.1	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min8637.js	(from https://shop.basementbeast.com/)
19:33:48	31191/31191	---M-Z	200	added ('OK')	application/javascript	etag:%2279d7-5d9e2cefff9bf-gzip%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.5.9.1	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.minffea.js	(from https://shop.basementbeast.com/)
19:33:48	9671/9671	---M-Z	200	added ('OK')	application/javascript	etag:%2225c7-5d9e2cefff9bf-gzip%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.5.9.1	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.minffea.js	(from https://shop.basementbeast.com/)
19:33:48	6360/6360	---M-Z	200	added ('OK')	application/javascript	etag:%2218d8-5d9e2ceffea1f-gzip%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=5.9.1	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min74e5.js	(from https://shop.basementbeast.com/)
19:33:49	1676/1676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2268c-5d9e2cf00095f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:49	1676/1676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2268c-5d9e2cf00095f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:49	1304/1304	---M--	200	added ('OK')	font/woff	etag:%22518-5d9e2cf00095f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:49	1512/1512	---MCZ	200	added ('OK')	font/ttf	etag:W/%225e8-5d9e2cf00095f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:49	929/929	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223a1-5d9e2cf00095f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:50	14280/14280	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2237c8-5d9e2cf00095f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:50	14280/14280	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2237c8-5d9e2cf00095f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:50	14176/14176	---M--	200	added ('OK')	font/woff	etag:%223760-5d9e2cf00095f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:50	14100/14100	---MCZ	200	added ('OK')	font/ttf	etag:W/%223714-5d9e2cf00095f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:51	46770/46770	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b6b2-5d9e2cf00095f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:51	158/158	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229e-5d9e2ceffab9f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:51	1359/1359	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2254f-5d9e2ceffab9f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:51	4634/4634	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22121a-5d9e2ceffab9f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:51	3110/3110	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c26-5d9e2ceffab9f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:52	804/804	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22324-5d9e2ceffab9f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:52	6797/6797	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221a8d-5d9e2ceffab9f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:52	2800/2800	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22af0-5d9e2ceffab9f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:52	4662/4662	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221236-5d9e2ceffab9f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:53	2185/2185	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22889-5d9e2ceffab9f%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=5.9.1)
19:33:53	9568/9568	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222560-5cd26c306b000%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/fonts/fa-apfs.eot?v=2.2.0	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/fonts/fa-apfsd1f1.eot	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/css/frontend/woocommerce.css?ver=3.1.30)
19:33:53	9568/9568	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222560-5cd26c306b000%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/fonts/fa-apfs.eot?	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/fonts/fa-apfsd41d.eot	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/css/frontend/woocommerce.css?ver=3.1.30)
19:33:53	4024/4024	---M--	200	added ('OK')	font/woff2	etag:%22fb8-5cd26c306b000%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/fonts/fa-apfs.woff2?v=2.2.0	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/fonts/fa-apfsd1f1.woff2	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/css/frontend/woocommerce.css?ver=3.1.30)
19:33:53	4908/4908	---M--	200	added ('OK')	font/woff	etag:%22132c-5cd26c306b000%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/fonts/fa-apfs.woff?v=2.2.0	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/fonts/fa-apfsd1f1.woff	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/css/frontend/woocommerce.css?ver=3.1.30)
19:33:54	9400/9400	---MCZ	200	added ('OK')	font/ttf	etag:W/%2224b8-5cd26c306b000%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/fonts/fa-apfs.ttf?v=2.2.0	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/fonts/fa-apfsd1f1.ttf	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/css/frontend/woocommerce.css?ver=3.1.30)
19:33:54	6105/6105	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2217d9-5cd26c306b000%22	https://shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/fonts/fa-apfs.svg?v=2.2.0	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/fonts/fa-apfsd1f1.svg	(from https://shop.basementbeast.com/wp-content/plugins/woocommerce-all-products-for-subscriptions/assets/css/frontend/woocommerce.css?ver=3.1.30)
19:33:54	201585/201585	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231371-5be623bfc0d80%22	https://shop.basementbeast.com/wp-content/plugins/mega_main_menu/framework/src/fonts/icomoon.eot	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/mega_main_menu/framework/src/fonts/icomoon.eot	(from https://shop.basementbeast.com/wp-content/plugins/mega_main_menu/framework/src/css/icomoon.css?ver=2.1.2)
19:33:54	201585/201585	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231371-5be623bfc0d80%22	https://shop.basementbeast.com/wp-content/plugins/mega_main_menu/framework/src/fonts/icomoon.eot?	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/mega_main_menu/framework/src/fonts/icomoond41d.eot	(from https://shop.basementbeast.com/wp-content/plugins/mega_main_menu/framework/src/css/icomoon.css?ver=2.1.2)
19:33:55	1087609/1087609	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22109879-5be623bfc0d80%22	https://shop.basementbeast.com/wp-content/plugins/mega_main_menu/framework/src/fonts/icomoon.svg	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/mega_main_menu/framework/src/fonts/icomoon.svg	(from https://shop.basementbeast.com/wp-content/plugins/mega_main_menu/framework/src/css/icomoon.css?ver=2.1.2)
19:33:55	201433/201433	---MCZ	200	added ('OK')	font/ttf	etag:W/%22312d9-5be623bfc0d80%22	https://shop.basementbeast.com/wp-content/plugins/mega_main_menu/framework/src/fonts/icomoon.ttf	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/plugins/mega_main_menu/framework/src/fonts/icomoon.ttf	(from https://shop.basementbeast.com/wp-content/plugins/mega_main_menu/framework/src/css/icomoon.css?ver=2.1.2)
19:33:55	41015/41015	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a037-5be6222794a80%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/FuturaStd-Book.eot	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/FuturaStd-Book.eot	(from https://shop.basementbeast.com/wp-content/themes/gota/css/font-futurastdbook.css?ver=6.0.3)
19:33:55	41015/41015	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a037-5be6222794a80%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/FuturaStd-Book.eot?	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/FuturaStd-Bookd41d.eot	(from https://shop.basementbeast.com/wp-content/themes/gota/css/font-futurastdbook.css?ver=6.0.3)
19:33:56	11132/11132	---M--	200	added ('OK')	font/woff2	etag:%222b7c-5be6222a71140%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/FuturaStd-Book.woff2	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/FuturaStd-Book.woff2	(from https://shop.basementbeast.com/wp-content/themes/gota/css/font-futurastdbook.css?ver=6.0.3)
19:33:56	16276/16276	---M--	200	added ('OK')	font/woff	etag:%223f94-5be622297cf00%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/FuturaStd-Book.woff	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/FuturaStd-Book.woff	(from https://shop.basementbeast.com/wp-content/themes/gota/css/font-futurastdbook.css?ver=6.0.3)
19:33:56	26816/26816	---MCZ	200	added ('OK')	font/ttf	etag:W/%2268c0-5be622297cf00%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/FuturaStd-Book.ttf	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/FuturaStd-Book.ttf	(from https://shop.basementbeast.com/wp-content/themes/gota/css/font-futurastdbook.css?ver=6.0.3)
19:33:56	165740/165740	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876c-5be62223c4180%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/fontawesome-webfont3e6e.eot	(from https://shop.basementbeast.com/wp-content/themes/gota/css/font-awesome.min.css?ver=6.0.3)
19:33:57	165740/165740	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876c-5be62223c4180%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/fontawesome-webfontd41d.eot	(from https://shop.basementbeast.com/wp-content/themes/gota/css/font-awesome.min.css?ver=6.0.3)
19:33:57	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5be62225ac600%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/fontawesome-webfont3e6e.woff2	(from https://shop.basementbeast.com/wp-content/themes/gota/css/font-awesome.min.css?ver=6.0.3)
19:33:57	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5be6222794a80%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/fontawesome-webfont3e6e.woff	(from https://shop.basementbeast.com/wp-content/themes/gota/css/font-awesome.min.css?ver=6.0.3)
19:33:57	165546/165546	---MCZ	200	added ('OK')	font/ttf	etag:W/%22286aa-5be62224b83c0%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/fontawesome-webfont3e6e.ttf	(from https://shop.basementbeast.com/wp-content/themes/gota/css/font-awesome.min.css?ver=6.0.3)
19:33:58	444377/444377	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7d9-5be62221dbd00%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/fontawesome-webfont3e6e.svg	(from https://shop.basementbeast.com/wp-content/themes/gota/css/font-awesome.min.css?ver=6.0.3)
19:33:58	64964/64964	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22fdc4-5be6222a71140%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/icomoon.eot	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/icomoon.eot	(from https://shop.basementbeast.com/wp-content/themes/gota/css/icomoon.css?ver=6.0.3)
19:33:58	64800/64800	---MCZ	200	added ('OK')	font/ttf	etag:W/%22fd20-5be6222b65380%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/icomoon.ttf	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/icomoon.ttf	(from https://shop.basementbeast.com/wp-content/themes/gota/css/icomoon.css?ver=6.0.3)
19:33:58	64876/64876	---M--	200	added ('OK')	font/woff	etag:%22fd6c-5be6222c595c0%22	https://shop.basementbeast.com/wp-content/themes/gota/fonts/icomoon.woff	C:/My%20Web%20Sites/basement/shop.basementbeast.com/wp-content/themes/gota/fonts/icomoon.woff	(from https://shop.basementbeast.com/wp-content/themes/gota/css/icomoon.css?ver=6.0.3)
